Work Year,Job Category,Job Title,Experience Level,Employment Type,Salary in USD,Work Setting,Company Location,Employee Residence,Company Size
2023,Data Analysis,Data Analyst,Senior,Full-time,107500,Remote,United States,United States,M
2023,Data Analysis,Data Analyst,Mid-level,Full-time,94100,In-person,United Kingdom,United Kingdom,M
2023,Data Analysis,Data Analyst,Mid-level,Full-time,72400,In-person,United Kingdom,United Kingdom,M
2023,Machine Learning and AI,ML Engineer,Senior,Full-time,178000,Remote,United States,United States,M
2023,Machine Learning and AI,ML Engineer,Senior,Full-time,152000,Remote,United States,United States,M
2023,Data Science and Research,Applied Scientist,Senior,Full-time,192000,Remote,United States,United States,M
2023,Data Science and Research,Applied Scientist,Senior,Full-time,164000,Remote,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,233200,Remote,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,140000,Remote,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,194000,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,161000,In-person,United States,United States,M
2023,BI and Visualization,Business Intelligence Engineer,Senior,Full-time,225000,In-person,United States,United States,M
2023,BI and Visualization,Business Intelligence Engineer,Senior,Full-time,156400,In-person,United States,United States,M
2023,Machine Learning and AI,NLP Engineer,Senior,Full-time,210000,Remote,United States,United States,M
2023,Machine Learning and AI,NLP Engineer,Senior,Full-time,160000,Remote,United States,United States,M
2023,Data Analysis,Data Analyst,Senior,Full-time,153600,Remote,United States,United States,M
2023,Data Analysis,Data Analyst,Senior,Full-time,107500,Remote,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,185900,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,129300,In-person,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,145000,Remote,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,120000,Remote,United States,United States,M
2023,Data Analysis,Data Analyst,Senior,Full-time,206000,In-person,United States,United States,M
2023,Data Analysis,Data Analyst,Senior,Full-time,130000,In-person,United States,United States,M
2023,Data Analysis,Data Analyst,Senior,Full-time,153600,Remote,United States,United States,M
2023,Data Analysis,Data Analyst,Senior,Full-time,107500,Remote,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,146100,In-person,United Kingdom,United Kingdom,M
2023,Data Engineering,Data Engineer,Senior,Full-time,112400,In-person,United Kingdom,United Kingdom,M
2023,Data Engineering,Data Engineer,Senior,Full-time,241000,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,155000,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Executive,Full-time,194500,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Executive,Full-time,115500,In-person,United States,United States,M
2023,Data Management and Strategy,Data Specialist,Mid-level,Full-time,110000,In-person,United States,United States,M
2023,Data Management and Strategy,Data Specialist,Mid-level,Full-time,70000,In-person,United States,United States,M
2023,Machine Learning and AI,ML Engineer,Senior,Full-time,199000,Remote,United States,United States,M
2023,Machine Learning and AI,ML Engineer,Senior,Full-time,145000,Remote,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,200000,Remote,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,170000,Remote,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,150120,Remote,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,120096,Remote,United States,United States,M
2023,Machine Learning and AI,Machine Learning Engineer,Senior,Full-time,253000,Remote,United States,United States,M
2023,Machine Learning and AI,Machine Learning Engineer,Senior,Full-time,168000,Remote,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,200000,Remote,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,170000,Remote,United States,United States,M
2023,Data Science and Research,Decision Scientist,Senior,Full-time,185900,In-person,United States,United States,M
2023,Data Science and Research,Decision Scientist,Senior,Full-time,129300,In-person,United States,United States,M
2023,Leadership and Management,Analytics Engineer,Senior,Full-time,178600,In-person,United States,United States,M
2023,Leadership and Management,Analytics Engineer,Senior,Full-time,142880,In-person,United States,United States,M
2023,Data Science and Research,Data Science Manager,Senior,Full-time,255000,In-person,United States,United States,M
2023,Data Science and Research,Data Science Manager,Senior,Full-time,169000,In-person,United States,United States,M
2023,Data Science and Research,Data Scientist,Mid-level,Full-time,155000,In-person,United States,United States,M
2023,Data Science and Research,Data Scientist,Mid-level,Full-time,100000,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Mid-level,Full-time,151410,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Mid-level,Full-time,144200,In-person,United States,United States,M
2023,Data Science and Research,Data Scientist,Entry-level,Full-time,151410,Remote,United States,United States,M
2023,Data Science and Research,Data Scientist,Entry-level,Full-time,115360,Remote,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,252000,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,129000,In-person,United States,United States,M
2023,Leadership and Management,Analytics Engineer,Mid-level,Full-time,193170,In-person,United States,United States,M
2023,Leadership and Management,Analytics Engineer,Mid-level,Full-time,116480,In-person,United States,United States,M
2023,Data Science and Research,Applied Scientist,Mid-level,Full-time,250000,In-person,United States,United States,M
2023,Data Science and Research,Applied Scientist,Mid-level,Full-time,125000,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,146000,Remote,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,94000,Remote,United States,United States,M
2023,Data Science and Research,Director of Data Science,Executive,Full-time,246080,In-person,United Kingdom,United Kingdom,M
2023,Data Science and Research,Director of Data Science,Executive,Full-time,203016,In-person,United Kingdom,United Kingdom,M
2023,Leadership and Management,Head of Data,Executive,Full-time,135344,Remote,United Kingdom,United Kingdom,M
2023,Leadership and Management,Head of Data,Executive,Full-time,110736,Remote,United Kingdom,United Kingdom,M
2023,Data Science and Research,Applied Scientist,Senior,Full-time,260000,In-person,United States,United States,L
2023,Data Science and Research,Applied Scientist,Senior,Full-time,136000,In-person,United States,United States,L
2023,Leadership and Management,Head of Data,Executive,Full-time,329500,In-person,United States,United States,M
2023,Leadership and Management,Head of Data,Executive,Full-time,269600,In-person,United States,United States,M
2023,Data Architecture and Modeling,Data Architect,Senior,Full-time,250500,In-person,United States,United States,M
2023,Data Architecture and Modeling,Data Architect,Senior,Full-time,159500,In-person,United States,United States,M
2023,Data Analysis,Data Analyst,Entry-level,Full-time,115000,In-person,United States,United States,M
2023,Data Analysis,Data Analyst,Entry-level,Full-time,105000,In-person,United States,United States,M
2023,Data Science and Research,Research Scientist,Senior,Full-time,250000,In-person,United States,United States,M
2023,Data Science and Research,Research Scientist,Senior,Full-time,170000,In-person,United States,United States,M
2023,Data Science and Research,Research Scientist,Senior,Full-time,198800,In-person,United States,United States,M
2023,Data Science and Research,Research Scientist,Senior,Full-time,105200,In-person,United States,United States,M
2023,Data Analysis,Data Analyst,Entry-level,Full-time,94035,Remote,United States,United States,M
2023,Data Analysis,Data Analyst,Entry-level,Full-time,57920,Remote,United States,United States,M
2023,Data Science and Research,Applied Scientist,Senior,Full-time,222200,In-person,United States,United States,L
2023,Data Science and Research,Applied Scientist,Senior,Full-time,136000,In-person,United States,United States,L
2023,Data Analysis,Data Analyst,Senior,Full-time,113600,In-person,United States,United States,M
2023,Data Analysis,Data Analyst,Senior,Full-time,60000,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,150000,Remote,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,130000,Remote,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,256000,Remote,United States,United States,M
2023,Data Science and Research,Data Scientist,Senior,Full-time,160000,Remote,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,180000,Remote,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,165000,Remote,United States,United States,M
2023,Data Analysis,Data Analyst,Senior,Full-time,116000,Remote,United States,United States,M
2023,Data Analysis,Data Analyst,Senior,Full-time,78000,Remote,United States,United States,M
2023,Machine Learning and AI,Computer Vision Engineer,Senior,Full-time,245000,In-person,United Kingdom,United Kingdom,M
2023,Machine Learning and AI,Computer Vision Engineer,Senior,Full-time,210000,In-person,United Kingdom,United Kingdom,M
2023,Data Analysis,Data Analyst,Senior,Full-time,115934,Remote,United States,United States,M
2023,Data Analysis,Data Analyst,Senior,Full-time,81666,Remote,United States,United States,M
2023,Machine Learning and AI,Machine Learning Engineer,Senior,Full-time,283200,In-person,United States,United States,M
2023,Machine Learning and AI,Machine Learning Engineer,Senior,Full-time,188800,In-person,United States,United States,M
2023,Data Science and Research,Research Scientist,Senior,Full-time,220000,In-person,United States,United States,M
2023,Data Science and Research,Research Scientist,Senior,Full-time,150000,In-person,United States,United States,M
2023,Data Science and Research,Applied Scientist,Senior,Full-time,192000,Remote,United States,United States,M
2023,Data Science and Research,Applied Scientist,Senior,Full-time,164000,Remote,United States,United States,M
2023,Data Analysis,Business Data Analyst,Mid-level,Freelance,36000,In-person,Ghana,Ghana,S
2023,Data Science and Research,Research Scientist,Senior,Full-time,205640,In-person,United States,United States,M
2023,Data Science and Research,Research Scientist,Senior,Full-time,142600,In-person,United States,United States,M
2023,Data Engineering,Data Engineer,Senior,Full-time,193200,Remote,United States,United States,M
